date,flour_type,recipe_id,allocation_pct
2021-09-09,Brown,R3,1.0
2021-09-09,Superior Brown,R3,1.0
2021-09-10,Superior,R1,0.6
2021-09-10,Superior,R2,0.4
2021-09-10,Bakery,R2,0.5
2021-09-10,Bakery,R4,0.5
2021-09-10,Patent,R2,0.7
2021-09-10,Patent,R5,0.3
2021-09-10,Brown,R3,1.0
2021-09-10,Superior Brown,R3,1.0
2021-09-11,Superior,R1,0.6
2021-09-11,Superior,R2,0.4
2021-09-11,Bakery,R2,0.5
2021-09-11,Bakery,R4,0.5
2021-09-11,Patent,R2,0.7
2021-09-11,Patent,R5,0.3
2021-09-11,Brown,R3,1.0
2021-09-11,Superior Brown,R3,1.0
2021-09-12,Superior,R1,0.6
2021-09-12,Superior,R2,0.4
2021-09-12,Bakery,R2,0.5
2021-09-12,Bakery,R4,0.5
2021-09-12,Patent,R2,0.7
2021-09-12,Patent,R5,0.3
2021-09-12,Brown,R3,1.0
2021-09-12,Superior Brown,R3,1.0
2021-09-13,Superior,R1,0.6
2021-09-13,Superior,R2,0.4
2021-09-13,Bakery,R2,0.5
2021-09-13,Bakery,R4,0.5
2021-09-13,Patent,R2,0.7
2021-09-13,Patent,R5,0.3
2021-09-13,Brown,R3,1.0
2021-09-13,Superior Brown,R3,1.0
2021-09-14,Superior,R1,0.6
2021-09-14,Superior,R2,0.4
2021-09-14,Bakery,R2,0.5
2021-09-14,Bakery,R4,0.5
2021-09-14,Patent,R2,0.7
2021-09-14,Patent,R5,0.3
2021-09-14,Brown,R3,1.0
2021-09-14,Superior Brown,R3,1.0
2021-09-15,Superior,R1,0.6
2021-09-15,Superior,R2,0.4
2021-09-15,Bakery,R2,0.5
2021-09-15,Bakery,R4,0.5
2021-09-15,Patent,R2,0.7
2021-09-15,Patent,R5,0.3
2021-09-15,Brown,R3,1.0
2021-09-15,Superior Brown,R3,1.0
2021-09-16,Superior,R1,0.6
2021-09-16,Superior,R2,0.4
2021-09-16,Bakery,R2,0.5
2021-09-16,Bakery,R4,0.5
2021-09-16,Patent,R2,0.7
2021-09-16,Patent,R5,0.3
2021-09-16,Brown,R3,1.0
2021-09-16,Superior Brown,R3,1.0
2021-09-17,Superior,R1,0.6
2021-09-17,Superior,R2,0.4
2021-09-17,Bakery,R2,0.5
2021-09-17,Bakery,R4,0.5
2021-09-17,Patent,R2,0.7
2021-09-17,Patent,R5,0.3
2021-09-17,Brown,R3,1.0
2021-09-17,Superior Brown,R3,1.0
2021-09-18,Superior,R1,0.6
2021-09-18,Superior,R2,0.4
2021-09-18,Bakery,R2,0.5
2021-09-18,Bakery,R4,0.5
2021-09-18,Patent,R2,0.7
2021-09-18,Patent,R5,0.3
2021-09-18,Brown,R3,1.0
2021-09-18,Superior Brown,R3,1.0
2021-09-19,Superior,R1,0.6
2021-09-19,Superior,R2,0.4
2021-09-19,Bakery,R2,0.5
2021-09-19,Bakery,R4,0.5
2021-09-19,Patent,R2,0.7
2021-09-19,Patent,R5,0.3
2021-09-19,Brown,R3,1.0
2021-09-19,Superior Brown,R3,1.0
2021-09-20,Superior,R1,0.6
2021-09-20,Superior,R2,0.4
2021-09-20,Bakery,R2,0.5
2021-09-20,Bakery,R4,0.5
2021-09-20,Patent,R2,0.7
2021-09-20,Patent,R5,0.3
2021-09-20,Brown,R3,1.0
2021-09-20,Superior Brown,R3,1.0
2021-09-21,Superior,R1,0.6
2021-09-21,Superior,R2,0.4
2021-09-21,Bakery,R2,0.5
2021-09-21,Bakery,R4,0.5
2021-09-21,Patent,R2,0.7
2021-09-21,Patent,R5,0.3
2021-09-21,Brown,R3,1.0
2021-09-21,Superior Brown,R3,1.0
2021-09-22,Superior,R1,0.6
2021-09-22,Superior,R2,0.4
2021-09-22,Bakery,R2,0.5
2021-09-22,Bakery,R4,0.5
2021-09-22,Patent,R2,0.7
2021-09-22,Patent,R5,0.3
2021-09-22,Brown,R3,1.0
2021-09-22,Superior Brown,R3,1.0
2021-09-23,Superior,R1,0.6
2021-09-23,Superior,R2,0.4
2021-09-23,Bakery,R2,0.5
2021-09-23,Bakery,R4,0.5
2021-09-23,Patent,R2,0.7
2021-09-23,Patent,R5,0.3
2021-09-23,Brown,R3,1.0
2021-09-23,Superior Brown,R3,1.0
2021-09-24,Superior,R1,0.6
2021-09-24,Superior,R2,0.4
2021-09-24,Bakery,R2,0.5
2021-09-24,Bakery,R4,0.5
2021-09-24,Patent,R2,0.7
2021-09-24,Patent,R5,0.3
2021-09-24,Brown,R3,1.0
2021-09-24,Superior Brown,R3,1.0
2021-09-25,Superior,R1,0.6
2021-09-25,Superior,R2,0.4
2021-09-25,Bakery,R2,0.5
2021-09-25,Bakery,R4,0.5
2021-09-25,Patent,R2,0.7
2021-09-25,Patent,R5,0.3
2021-09-25,Brown,R3,1.0
2021-09-25,Superior Brown,R3,1.0
2021-09-26,Superior,R1,0.6
2021-09-26,Superior,R2,0.4
2021-09-26,Bakery,R2,0.5
2021-09-26,Bakery,R4,0.5
2021-09-26,Patent,R2,0.7
2021-09-26,Patent,R5,0.3
2021-09-26,Brown,R3,1.0
2021-09-26,Superior Brown,R3,1.0
2021-09-27,Superior,R1,0.6
2021-09-27,Superior,R2,0.4
2021-09-27,Bakery,R2,0.5
2021-09-27,Bakery,R4,0.5
2021-09-27,Patent,R2,0.7
2021-09-27,Patent,R5,0.3
2021-09-27,Brown,R3,1.0
2021-09-27,Superior Brown,R3,1.0
2021-09-28,Superior,R1,0.6
2021-09-28,Superior,R2,0.4
2021-09-28,Bakery,R2,0.5
2021-09-28,Bakery,R4,0.5
2021-09-28,Patent,R2,0.7
2021-09-28,Patent,R5,0.3
2021-09-28,Brown,R3,1.0
2021-09-28,Superior Brown,R3,1.0
2021-09-29,Superior,R1,0.6
2021-09-29,Superior,R2,0.4
2021-09-29,Bakery,R2,0.5
2021-09-29,Bakery,R4,0.5
2021-09-29,Patent,R2,0.7
2021-09-29,Patent,R5,0.3
2021-09-29,Brown,R3,1.0
2021-09-29,Superior Brown,R3,1.0
2021-09-30,Superior,R1,0.6
2021-09-30,Superior,R2,0.4
2021-09-30,Bakery,R2,0.5
2021-09-30,Bakery,R4,0.5
2021-09-30,Patent,R2,0.7
2021-09-30,Patent,R5,0.3
2021-09-30,Brown,R3,1.0
2021-09-30,Superior Brown,R3,1.0
2021-10-01,Superior,R1,0.6
2021-10-01,Superior,R2,0.4
2021-10-01,Bakery,R2,0.5
2021-10-01,Bakery,R4,0.5
2021-10-01,Patent,R2,0.7
2021-10-01,Patent,R5,0.3
2021-10-01,Brown,R3,1.0
2021-10-01,Superior Brown,R3,1.0
2021-10-02,Superior,R1,0.6
2021-10-02,Superior,R2,0.4
2021-10-02,Bakery,R2,0.5
2021-10-02,Bakery,R4,0.5
2021-10-02,Patent,R2,0.7
2021-10-02,Patent,R5,0.3
2021-10-02,Brown,R3,1.0
2021-10-02,Superior Brown,R3,1.0
2021-10-03,Superior,R1,0.6
2021-10-03,Superior,R2,0.4
2021-10-03,Bakery,R2,0.5
2021-10-03,Bakery,R4,0.5
2021-10-03,Patent,R2,0.7
2021-10-03,Patent,R5,0.3
2021-10-03,Brown,R3,1.0
2021-10-03,Superior Brown,R3,1.0
2021-10-04,Superior,R1,0.6
2021-10-04,Superior,R2,0.4
2021-10-04,Bakery,R2,0.5
2021-10-04,Bakery,R4,0.5
2021-10-04,Patent,R2,0.7
2021-10-04,Patent,R5,0.3
2021-10-04,Brown,R3,1.0
2021-10-04,Superior Brown,R3,1.0
2021-10-05,Superior,R1,0.6
2021-10-05,Superior,R2,0.4
2021-10-05,Bakery,R2,0.5
2021-10-05,Bakery,R4,0.5
2021-10-05,Patent,R2,0.7
2021-10-05,Patent,R5,0.3
2021-10-05,Brown,R3,1.0
2021-10-05,Superior Brown,R3,1.0
2021-10-06,Superior,R1,0.6
2021-10-06,Superior,R2,0.4
2021-10-06,Bakery,R2,0.5
2021-10-06,Bakery,R4,0.5
2021-10-06,Patent,R2,0.7
2021-10-06,Patent,R5,0.3
2021-10-06,Brown,R3,1.0
2021-10-06,Superior Brown,R3,1.0
2021-10-07,Superior,R1,0.6
2021-10-07,Superior,R2,0.4
2021-10-07,Bakery,R2,0.5
2021-10-07,Bakery,R4,0.5
2021-10-07,Patent,R2,0.7
2021-10-07,Patent,R5,0.3
2021-10-07,Brown,R3,1.0
2021-10-07,Superior Brown,R3,1.0
2021-10-08,Superior,R1,0.6
2021-10-08,Superior,R2,0.4
2021-10-08,Bakery,R2,0.5
2021-10-08,Bakery,R4,0.5
2021-10-08,Patent,R2,0.7
2021-10-08,Patent,R5,0.3
2021-10-08,Brown,R3,1.0
2021-10-08,Superior Brown,R3,1.0
2021-10-09,Superior,R1,0.6
2021-10-09,Superior,R2,0.4
2021-10-09,Bakery,R2,0.5
2021-10-09,Bakery,R4,0.5
2021-10-09,Patent,R2,0.7
2021-10-09,Patent,R5,0.3
2021-10-09,Brown,R3,1.0
2021-10-09,Superior Brown,R3,1.0
2021-10-10,Superior,R1,0.6
2021-10-10,Superior,R2,0.4
2021-10-10,Bakery,R2,0.5
2021-10-10,Bakery,R4,0.5
2021-10-10,Patent,R2,0.7
2021-10-10,Patent,R5,0.3
2021-10-10,Brown,R3,1.0
2021-10-10,Superior Brown,R3,1.0
2021-10-11,Superior,R1,0.6
2021-10-11,Superior,R2,0.4
2021-10-11,Bakery,R2,0.5
2021-10-11,Bakery,R4,0.5
2021-10-11,Patent,R2,0.7
2021-10-11,Patent,R5,0.3
2021-10-11,Brown,R3,1.0
2021-10-11,Superior Brown,R3,1.0
2021-10-12,Superior,R1,0.6
2021-10-12,Superior,R2,0.4
2021-10-12,Bakery,R2,0.5
2021-10-12,Bakery,R4,0.5
2021-10-12,Patent,R2,0.7
2021-10-12,Patent,R5,0.3
2021-10-12,Brown,R3,1.0
2021-10-12,Superior Brown,R3,1.0
2021-10-13,Superior,R1,0.6
2021-10-13,Superior,R2,0.4
2021-10-13,Bakery,R2,0.5
2021-10-13,Bakery,R4,0.5
2021-10-13,Patent,R2,0.7
2021-10-13,Patent,R5,0.3
2021-10-13,Brown,R3,1.0
2021-10-13,Superior Brown,R3,1.0
2021-10-14,Superior,R1,0.6
2021-10-14,Superior,R2,0.4
2021-10-14,Bakery,R2,0.5
2021-10-14,Bakery,R4,0.5
2021-10-14,Patent,R2,0.7
2021-10-14,Patent,R5,0.3
2021-10-14,Brown,R3,1.0
2021-10-14,Superior Brown,R3,1.0
2021-10-15,Superior,R1,0.6
2021-10-15,Superior,R2,0.4
2021-10-15,Bakery,R2,0.5
2021-10-15,Bakery,R4,0.5
2021-10-15,Patent,R2,0.7
2021-10-15,Patent,R5,0.3
2021-10-15,Brown,R3,1.0
2021-10-15,Superior Brown,R3,1.0
2021-10-16,Superior,R1,0.6
2021-10-16,Superior,R2,0.4
2021-10-16,Bakery,R2,0.5
2021-10-16,Bakery,R4,0.5
2021-10-16,Patent,R2,0.7
2021-10-16,Patent,R5,0.3
2021-10-16,Brown,R3,1.0
2021-10-16,Superior Brown,R3,1.0
2021-10-17,Superior,R1,0.6
2021-10-17,Superior,R2,0.4
2021-10-17,Bakery,R2,0.5
2021-10-17,Bakery,R4,0.5
2021-10-17,Patent,R2,0.7
2021-10-17,Patent,R5,0.3
2021-10-17,Brown,R3,1.0
2021-10-17,Superior Brown,R3,1.0
2021-10-18,Superior,R1,0.6
2021-10-18,Superior,R2,0.4
2021-10-18,Bakery,R2,0.5
2021-10-18,Bakery,R4,0.5
2021-10-18,Patent,R2,0.7
2021-10-18,Patent,R5,0.3
2021-10-18,Brown,R3,1.0
2021-10-18,Superior Brown,R3,1.0
2021-10-19,Superior,R1,0.6
2021-10-19,Superior,R2,0.4
2021-10-19,Bakery,R2,0.5
2021-10-19,Bakery,R4,0.5
2021-10-19,Patent,R2,0.7
2021-10-19,Patent,R5,0.3
2021-10-19,Brown,R3,1.0
2021-10-19,Superior Brown,R3,1.0
2021-10-20,Superior,R1,0.6
2021-10-20,Superior,R2,0.4
2021-10-20,Bakery,R2,0.5
2021-10-20,Bakery,R4,0.5
2021-10-20,Patent,R2,0.7
2021-10-20,Patent,R5,0.3
2021-10-20,Brown,R3,1.0
2021-10-20,Superior Brown,R3,1.0
2021-10-21,Superior,R1,0.6
2021-10-21,Superior,R2,0.4
2021-10-21,Bakery,R2,0.5
2021-10-21,Bakery,R4,0.5
2021-10-21,Patent,R2,0.7
2021-10-21,Patent,R5,0.3
2021-10-21,Brown,R3,1.0
2021-10-21,Superior Brown,R3,1.0
2021-10-22,Superior,R1,0.6
2021-10-22,Superior,R2,0.4
2021-10-22,Bakery,R2,0.5
2021-10-22,Bakery,R4,0.5
2021-10-22,Patent,R2,0.7
2021-10-22,Patent,R5,0.3
2021-10-22,Brown,R3,1.0
2021-10-22,Superior Brown,R3,1.0
2021-10-23,Superior,R1,0.6
2021-10-23,Superior,R2,0.4
2021-10-23,Bakery,R2,0.5
2021-10-23,Bakery,R4,0.5
2021-10-23,Patent,R2,0.7
2021-10-23,Patent,R5,0.3
2021-10-23,Brown,R3,1.0
2021-10-23,Superior Brown,R3,1.0
2021-10-24,Superior,R1,0.6
2021-10-24,Superior,R2,0.4
2021-10-24,Bakery,R2,0.5
2021-10-24,Bakery,R4,0.5
2021-10-24,Patent,R2,0.7
2021-10-24,Patent,R5,0.3
2021-10-24,Brown,R3,1.0
2021-10-24,Superior Brown,R3,1.0
2021-10-25,Superior,R1,0.6
2021-10-25,Superior,R2,0.4
2021-10-25,Bakery,R2,0.5
2021-10-25,Bakery,R4,0.5
2021-10-25,Patent,R2,0.7
2021-10-25,Patent,R5,0.3
2021-10-25,Brown,R3,1.0
2021-10-25,Superior Brown,R3,1.0
2021-10-26,Superior,R1,0.6
2021-10-26,Superior,R2,0.4
2021-10-26,Bakery,R2,0.5
2021-10-26,Bakery,R4,0.5
2021-10-26,Patent,R2,0.7
2021-10-26,Patent,R5,0.3
2021-10-26,Brown,R3,1.0
2021-10-26,Superior Brown,R3,1.0
2021-10-27,Superior,R1,0.6
2021-10-27,Superior,R2,0.4
2021-10-27,Bakery,R2,0.5
2021-10-27,Bakery,R4,0.5
2021-10-27,Patent,R2,0.7
2021-10-27,Patent,R5,0.3
2021-10-27,Brown,R3,1.0
2021-10-27,Superior Brown,R3,1.0
2021-10-28,Superior,R1,0.6
2021-10-28,Superior,R2,0.4
2021-10-28,Bakery,R2,0.5
2021-10-28,Bakery,R4,0.5
2021-10-28,Patent,R2,0.7
2021-10-28,Patent,R5,0.3
2021-10-28,Brown,R3,1.0
2021-10-28,Superior Brown,R3,1.0
2021-10-29,Superior,R1,0.6
2021-10-29,Superior,R2,0.4
2021-10-29,Bakery,R2,0.5
2021-10-29,Bakery,R4,0.5
2021-10-29,Patent,R2,0.7
2021-10-29,Patent,R5,0.3
2021-10-29,Brown,R3,1.0
2021-10-29,Superior Brown,R3,1.0
2021-10-30,Superior,R1,0.6
2021-10-30,Superior,R2,0.4
2021-10-30,Bakery,R2,0.5
2021-10-30,Bakery,R4,0.5
2021-10-30,Patent,R2,0.7
2021-10-30,Patent,R5,0.3
2021-10-30,Brown,R3,1.0
2021-10-30,Superior Brown,R3,1.0
2021-10-31,Superior,R1,0.6
2021-10-31,Superior,R2,0.4
2021-10-31,Bakery,R2,0.5
2021-10-31,Bakery,R4,0.5
2021-10-31,Patent,R2,0.7
2021-10-31,Patent,R5,0.3
2021-10-31,Brown,R3,1.0
2021-10-31,Superior Brown,R3,1.0
2021-11-01,Superior,R1,0.6
2021-11-01,Superior,R2,0.4
2021-11-01,Bakery,R2,0.5
2021-11-01,Bakery,R4,0.5
2021-11-01,Patent,R2,0.7
2021-11-01,Patent,R5,0.3
2021-11-01,Brown,R3,1.0
2021-11-01,Superior Brown,R3,1.0
2021-11-02,Superior,R1,0.6
2021-11-02,Superior,R2,0.4
2021-11-02,Bakery,R2,0.5
2021-11-02,Bakery,R4,0.5
2021-11-02,Patent,R2,0.7
2021-11-02,Patent,R5,0.3
2021-11-02,Brown,R3,1.0
2021-11-02,Superior Brown,R3,1.0
2021-11-03,Superior,R1,0.6
2021-11-03,Superior,R2,0.4
2021-11-03,Bakery,R2,0.5
2021-11-03,Bakery,R4,0.5
2021-11-03,Patent,R2,0.7
2021-11-03,Patent,R5,0.3
2021-11-03,Brown,R3,1.0
2021-11-03,Superior Brown,R3,1.0
2021-11-04,Superior,R1,0.6
2021-11-04,Superior,R2,0.4
2021-11-04,Bakery,R2,0.5
2021-11-04,Bakery,R4,0.5
2021-11-04,Patent,R2,0.7
2021-11-04,Patent,R5,0.3
2021-11-04,Brown,R3,1.0
2021-11-04,Superior Brown,R3,1.0
2021-11-05,Superior,R1,0.6
2021-11-05,Superior,R2,0.4
2021-11-05,Bakery,R2,0.5
2021-11-05,Bakery,R4,0.5
2021-11-05,Patent,R2,0.7
2021-11-05,Patent,R5,0.3
2021-11-05,Brown,R3,1.0
2021-11-05,Superior Brown,R3,1.0
2021-11-06,Superior,R1,0.6
2021-11-06,Superior,R2,0.4
2021-11-06,Bakery,R2,0.5
2021-11-06,Bakery,R4,0.5
2021-11-06,Patent,R2,0.7
2021-11-06,Patent,R5,0.3
2021-11-06,Brown,R3,1.0
2021-11-06,Superior Brown,R3,1.0
2021-11-07,Superior,R1,0.6
2021-11-07,Superior,R2,0.4
2021-11-07,Bakery,R2,0.5
2021-11-07,Bakery,R4,0.5
2021-11-07,Patent,R2,0.7
2021-11-07,Patent,R5,0.3
2021-11-07,Brown,R3,1.0
2021-11-07,Superior Brown,R3,1.0
2021-11-08,Superior,R1,0.6
2021-11-08,Superior,R2,0.4
2021-11-08,Bakery,R2,0.5
2021-11-08,Bakery,R4,0.5
2021-11-08,Patent,R2,0.7
2021-11-08,Patent,R5,0.3
2021-11-08,Brown,R3,1.0
2021-11-08,Superior Brown,R3,1.0
2021-11-09,Superior,R1,0.6
2021-11-09,Superior,R2,0.4
2021-11-09,Bakery,R2,0.5
2021-11-09,Bakery,R4,0.5
2021-11-09,Patent,R2,0.7
2021-11-09,Patent,R5,0.3
2021-11-09,Brown,R3,1.0
2021-11-09,Superior Brown,R3,1.0
2021-11-10,Superior,R1,0.6
2021-11-10,Superior,R2,0.4
2021-11-10,Bakery,R2,0.5
2021-11-10,Bakery,R4,0.5
2021-11-10,Patent,R2,0.7
2021-11-10,Patent,R5,0.3
2021-11-10,Brown,R3,1.0
2021-11-10,Superior Brown,R3,1.0
2021-11-11,Superior,R1,0.6
2021-11-11,Superior,R2,0.4
2021-11-11,Bakery,R2,0.5
2021-11-11,Bakery,R4,0.5
2021-11-11,Patent,R2,0.7
2021-11-11,Patent,R5,0.3
2021-11-11,Brown,R3,1.0
2021-11-11,Superior Brown,R3,1.0
2021-11-12,Superior,R1,0.6
2021-11-12,Superior,R2,0.4
2021-11-12,Bakery,R2,0.5
2021-11-12,Bakery,R4,0.5
2021-11-12,Patent,R2,0.7
2021-11-12,Patent,R5,0.3
2021-11-12,Brown,R3,1.0
2021-11-12,Superior Brown,R3,1.0
2021-11-13,Superior,R1,0.6
2021-11-13,Superior,R2,0.4
2021-11-13,Bakery,R2,0.5
2021-11-13,Bakery,R4,0.5
2021-11-13,Patent,R2,0.7
2021-11-13,Patent,R5,0.3
2021-11-13,Brown,R3,1.0
2021-11-13,Superior Brown,R3,1.0
2021-11-14,Superior,R1,0.6
2021-11-14,Superior,R2,0.4
2021-11-14,Bakery,R2,0.5
2021-11-14,Bakery,R4,0.5
2021-11-14,Patent,R2,0.7
2021-11-14,Patent,R5,0.3
2021-11-14,Brown,R3,1.0
2021-11-14,Superior Brown,R3,1.0
2021-11-15,Superior,R1,0.6
2021-11-15,Superior,R2,0.4
2021-11-15,Bakery,R2,0.5
2021-11-15,Bakery,R4,0.5
2021-11-15,Patent,R2,0.7
2021-11-15,Patent,R5,0.3
2021-11-15,Brown,R3,1.0
2021-11-15,Superior Brown,R3,1.0
2021-11-16,Superior,R1,0.6
2021-11-16,Superior,R2,0.4
2021-11-16,Bakery,R2,0.5
2021-11-16,Bakery,R4,0.5
2021-11-16,Patent,R2,0.7
2021-11-16,Patent,R5,0.3
2021-11-16,Brown,R3,1.0
2021-11-16,Superior Brown,R3,1.0
2021-11-17,Superior,R1,0.6
2021-11-17,Superior,R2,0.4
2021-11-17,Bakery,R2,0.5
2021-11-17,Bakery,R4,0.5
2021-11-17,Patent,R2,0.7
2021-11-17,Patent,R5,0.3
2021-11-17,Brown,R3,1.0
2021-11-17,Superior Brown,R3,1.0
2021-11-18,Superior,R1,0.6
2021-11-18,Superior,R2,0.4
2021-11-18,Bakery,R2,0.5
2021-11-18,Bakery,R4,0.5
2021-11-18,Patent,R2,0.7
2021-11-18,Patent,R5,0.3
2021-11-18,Brown,R3,1.0
2021-11-18,Superior Brown,R3,1.0
2021-11-19,Superior,R1,0.6
2021-11-19,Superior,R2,0.4
2021-11-19,Bakery,R2,0.5
2021-11-19,Bakery,R4,0.5
2021-11-19,Patent,R2,0.7
2021-11-19,Patent,R5,0.3
2021-11-19,Brown,R3,1.0
2021-11-19,Superior Brown,R3,1.0
2021-11-20,Superior,R1,0.6
2021-11-20,Superior,R2,0.4
2021-11-20,Bakery,R2,0.5
2021-11-20,Bakery,R4,0.5
2021-11-20,Patent,R2,0.7
2021-11-20,Patent,R5,0.3
2021-11-20,Brown,R3,1.0
2021-11-20,Superior Brown,R3,1.0
2021-11-21,Superior,R1,0.6
2021-11-21,Superior,R2,0.4
2021-11-21,Bakery,R2,0.5
2021-11-21,Bakery,R4,0.5
2021-11-21,Patent,R2,0.7
2021-11-21,Patent,R5,0.3
2021-11-21,Brown,R3,1.0
2021-11-21,Superior Brown,R3,1.0
2021-11-22,Superior,R1,0.6
2021-11-22,Superior,R2,0.4
2021-11-22,Bakery,R2,0.5
2021-11-22,Bakery,R4,0.5
2021-11-22,Patent,R2,0.7
2021-11-22,Patent,R5,0.3
2021-11-22,Brown,R3,1.0
2021-11-22,Superior Brown,R3,1.0
2021-11-23,Superior,R1,0.6
2021-11-23,Superior,R2,0.4
2021-11-23,Bakery,R2,0.5
2021-11-23,Bakery,R4,0.5
2021-11-23,Patent,R2,0.7
2021-11-23,Patent,R5,0.3
2021-11-23,Brown,R3,1.0
2021-11-23,Superior Brown,R3,1.0
2021-11-24,Superior,R1,0.6
2021-11-24,Superior,R2,0.4
2021-11-24,Bakery,R2,0.5
2021-11-24,Bakery,R4,0.5
2021-11-24,Patent,R2,0.7
2021-11-24,Patent,R5,0.3
2021-11-24,Brown,R3,1.0
2021-11-24,Superior Brown,R3,1.0
2021-11-25,Superior,R1,0.6
2021-11-25,Superior,R2,0.4
2021-11-25,Bakery,R2,0.5
2021-11-25,Bakery,R4,0.5
2021-11-25,Patent,R2,0.7
2021-11-25,Patent,R5,0.3
2021-11-25,Brown,R3,1.0
2021-11-25,Superior Brown,R3,1.0
2021-11-26,Superior,R1,0.6
2021-11-26,Superior,R2,0.4
2021-11-26,Bakery,R2,0.5
2021-11-26,Bakery,R4,0.5
2021-11-26,Patent,R2,0.7
2021-11-26,Patent,R5,0.3
2021-11-26,Brown,R3,1.0
2021-11-26,Superior Brown,R3,1.0
2021-11-27,Superior,R1,0.6
2021-11-27,Superior,R2,0.4
2021-11-27,Bakery,R2,0.5
2021-11-27,Bakery,R4,0.5
2021-11-27,Patent,R2,0.7
2021-11-27,Patent,R5,0.3
2021-11-27,Brown,R3,1.0
2021-11-27,Superior Brown,R3,1.0
2021-11-28,Superior,R1,0.6
2021-11-28,Superior,R2,0.4
2021-11-28,Bakery,R2,0.5
2021-11-28,Bakery,R4,0.5
2021-11-28,Patent,R2,0.7
2021-11-28,Patent,R5,0.3
2021-11-28,Brown,R3,1.0
2021-11-28,Superior Brown,R3,1.0
2021-11-29,Superior,R1,0.6
2021-11-29,Superior,R2,0.4
2021-11-29,Bakery,R2,0.5
2021-11-29,Bakery,R4,0.5
2021-11-29,Patent,R2,0.7
2021-11-29,Patent,R5,0.3
2021-11-29,Brown,R3,1.0
2021-11-29,Superior Brown,R3,1.0
2021-11-30,Superior,R1,0.6
2021-11-30,Superior,R2,0.4
2021-11-30,Bakery,R2,0.5
2021-11-30,Bakery,R4,0.5
2021-11-30,Patent,R2,0.7
2021-11-30,Patent,R5,0.3
2021-11-30,Brown,R3,1.0
2021-11-30,Superior Brown,R3,1.0
2021-12-01,Superior,R1,0.6
2021-12-01,Superior,R2,0.4
2021-12-01,Bakery,R2,0.5
2021-12-01,Bakery,R4,0.5
2021-12-01,Patent,R2,0.7
2021-12-01,Patent,R5,0.3
2021-12-01,Brown,R3,1.0
2021-12-01,Superior Brown,R3,1.0
2021-12-02,Superior,R1,0.6
2021-12-02,Superior,R2,0.4
2021-12-02,Bakery,R2,0.5
2021-12-02,Bakery,R4,0.5
2021-12-02,Patent,R2,0.7
2021-12-02,Patent,R5,0.3
2021-12-02,Brown,R3,1.0
2021-12-02,Superior Brown,R3,1.0
2021-12-03,Superior,R1,0.6
2021-12-03,Superior,R2,0.4
2021-12-03,Bakery,R2,0.5
2021-12-03,Bakery,R4,0.5
2021-12-03,Patent,R2,0.7
2021-12-03,Patent,R5,0.3
2021-12-03,Brown,R3,1.0
2021-12-03,Superior Brown,R3,1.0
2021-12-04,Superior,R1,0.6
2021-12-04,Superior,R2,0.4
2021-12-04,Bakery,R2,0.5
2021-12-04,Bakery,R4,0.5
2021-12-04,Patent,R2,0.7
2021-12-04,Patent,R5,0.3
2021-12-04,Brown,R3,1.0
2021-12-04,Superior Brown,R3,1.0
2021-12-05,Superior,R1,0.6
2021-12-05,Superior,R2,0.4
2021-12-05,Bakery,R2,0.5
2021-12-05,Bakery,R4,0.5
2021-12-05,Patent,R2,0.7
2021-12-05,Patent,R5,0.3
2021-12-05,Brown,R3,1.0
2021-12-05,Superior Brown,R3,1.0
2021-12-06,Superior,R1,0.6
2021-12-06,Superior,R2,0.4
2021-12-06,Bakery,R2,0.5
2021-12-06,Bakery,R4,0.5
2021-12-06,Patent,R2,0.7
2021-12-06,Patent,R5,0.3
2021-12-06,Brown,R3,1.0
2021-12-06,Superior Brown,R3,1.0
2021-12-07,Superior,R1,0.6
2021-12-07,Superior,R2,0.4
2021-12-07,Bakery,R2,0.5
2021-12-07,Bakery,R4,0.5
2021-12-07,Patent,R2,0.7
2021-12-07,Patent,R5,0.3
2021-12-07,Brown,R3,1.0
2021-12-07,Superior Brown,R3,1.0
2021-12-08,Superior,R1,0.6
2021-12-08,Superior,R2,0.4
2021-12-08,Bakery,R2,0.5
2021-12-08,Bakery,R4,0.5
2021-12-08,Patent,R2,0.7
2021-12-08,Patent,R5,0.3
2021-12-08,Brown,R3,1.0
2021-12-08,Superior Brown,R3,1.0
2021-12-09,Superior,R1,0.6
2021-12-09,Superior,R2,0.4
2021-12-09,Bakery,R2,0.5
2021-12-09,Bakery,R4,0.5
2021-12-09,Patent,R2,0.7
2021-12-09,Patent,R5,0.3
2021-12-09,Brown,R3,1.0
2021-12-09,Superior Brown,R3,1.0
2021-12-10,Superior,R1,0.6
2021-12-10,Superior,R2,0.4
2021-12-10,Bakery,R2,0.5
2021-12-10,Bakery,R4,0.5
2021-12-10,Patent,R2,0.7
2021-12-10,Patent,R5,0.3
2021-12-10,Brown,R3,1.0
2021-12-10,Superior Brown,R3,1.0
2021-12-11,Superior,R1,0.6
2021-12-11,Superior,R2,0.4
2021-12-11,Bakery,R2,0.5
2021-12-11,Bakery,R4,0.5
2021-12-11,Patent,R2,0.7
2021-12-11,Patent,R5,0.3
2021-12-11,Brown,R3,1.0
2021-12-11,Superior Brown,R3,1.0
2021-12-12,Superior,R1,0.6
2021-12-12,Superior,R2,0.4
2021-12-12,Bakery,R2,0.5
2021-12-12,Bakery,R4,0.5
