date,mill_id,required_hours,available_hours,overload_hours,utilization_pct
2021-03-19,M1,0.0,0,0.0,
2021-03-19,M2,0.0,0,0.0,
2021-03-19,M3,0.0,0,0.0,
2021-03-20,M1,0.0,0,0.0,
2021-03-20,M2,0.0,0,0.0,
2021-03-20,M3,0.0,0,0.0,
2021-03-21,M1,8.8,8,0.8000000000000007,110.0
2021-03-21,M2,8.8,8,0.8000000000000007,110.0
2021-03-21,M3,8.8,8,0.8000000000000007,110.0
2021-03-22,M1,8.8,8,0.8000000000000007,110.0
2021-03-22,M2,8.8,8,0.8000000000000007,110.0
2021-03-22,M3,8.8,8,0.8000000000000007,110.0
2021-03-23,M1,8.8,8,0.8000000000000007,110.0
2021-03-23,M2,8.8,8,0.8000000000000007,110.0
2021-03-23,M3,8.8,8,0.8000000000000007,110.0
2021-03-24,M1,8.8,8,0.8000000000000007,110.0
2021-03-24,M2,8.8,8,0.8000000000000007,110.0
2021-03-24,M3,8.8,8,0.8000000000000007,110.0
2021-03-25,M1,8.8,8,0.8000000000000007,110.0
2021-03-25,M2,8.8,8,0.8000000000000007,110.0
2021-03-25,M3,8.8,8,0.8000000000000007,110.0
2021-03-26,M1,0.0,0,0.0,
2021-03-26,M2,0.0,0,0.0,
2021-03-26,M3,0.0,0,0.0,
2021-03-27,M1,0.0,0,0.0,
2021-03-27,M2,0.0,0,0.0,
2021-03-27,M3,0.0,0,0.0,
2021-03-28,M1,8.8,8,0.8000000000000007,110.0
2021-03-28,M2,8.8,8,0.8000000000000007,110.0
2021-03-28,M3,0.0,0,0.0,
2021-03-29,M1,8.8,8,0.8000000000000007,110.0
2021-03-29,M2,8.8,8,0.8000000000000007,110.0
2021-03-29,M3,8.8,8,0.8000000000000007,110.0
2021-03-30,M1,8.8,8,0.8000000000000007,110.0
2021-03-30,M2,8.8,8,0.8000000000000007,110.0
2021-03-30,M3,8.8,8,0.8000000000000007,110.0
2021-03-31,M1,8.8,8,0.8000000000000007,110.0
2021-03-31,M2,8.8,8,0.8000000000000007,110.0
2021-03-31,M3,0.0,0,0.0,
2021-04-01,M1,8.8,8,0.8000000000000007,110.0
2021-04-01,M2,8.8,8,0.8000000000000007,110.0
2021-04-01,M3,8.8,8,0.8000000000000007,110.0
2021-04-02,M1,0.0,0,0.0,
2021-04-02,M2,0.0,0,0.0,
2021-04-02,M3,0.0,0,0.0,
2021-04-03,M1,0.0,0,0.0,
2021-04-03,M2,0.0,0,0.0,
2021-04-03,M3,0.0,0,0.0,
2021-04-04,M1,8.8,8,0.8000000000000007,110.0
2021-04-04,M2,8.8,8,0.8000000000000007,110.0
2021-04-04,M3,8.8,8,0.8000000000000007,110.0
2021-04-05,M1,8.8,8,0.8000000000000007,110.0
2021-04-05,M2,8.8,8,0.8000000000000007,110.0
2021-04-05,M3,8.8,8,0.8000000000000007,110.0
2021-04-06,M1,8.8,8,0.8000000000000007,110.0
2021-04-06,M2,8.8,8,0.8000000000000007,110.0
2021-04-06,M3,8.8,8,0.8000000000000007,110.0
2021-04-07,M1,8.8,8,0.8000000000000007,110.0
2021-04-07,M2,8.8,8,0.8000000000000007,110.0
2021-04-07,M3,8.8,8,0.8000000000000007,110.0
2021-04-08,M1,8.8,8,0.8000000000000007,110.0
2021-04-08,M2,8.8,8,0.8000000000000007,110.0
2021-04-08,M3,8.8,8,0.8000000000000007,110.0
2021-04-09,M1,0.0,0,0.0,
2021-04-09,M2,0.0,0,0.0,
2021-04-09,M3,0.0,0,0.0,
2021-04-10,M1,0.0,0,0.0,
2021-04-10,M2,0.0,0,0.0,
2021-04-10,M3,0.0,0,0.0,
2021-04-11,M1,8.8,8,0.8000000000000007,110.0
2021-04-11,M2,8.8,8,0.8000000000000007,110.0
2021-04-11,M3,8.8,8,0.8000000000000007,110.0
2021-04-12,M1,8.8,8,0.8000000000000007,110.0
2021-04-12,M2,8.8,8,0.8000000000000007,110.0
2021-04-12,M3,8.8,8,0.8000000000000007,110.0
2021-04-13,M1,8.8,8,0.8000000000000007,110.0
2021-04-13,M2,8.8,8,0.8000000000000007,110.0
2021-04-13,M3,8.8,8,0.8000000000000007,110.0
2021-04-14,M1,8.8,8,0.8000000000000007,110.0
2021-04-14,M2,8.8,8,0.8000000000000007,110.0
2021-04-14,M3,8.8,8,0.8000000000000007,110.0
2021-04-15,M1,8.8,8,0.8000000000000007,110.0
2021-04-15,M2,8.8,8,0.8000000000000007,110.0
2021-04-15,M3,8.8,8,0.8000000000000007,110.0
2021-04-16,M1,0.0,0,0.0,
2021-04-16,M2,0.0,0,0.0,
2021-04-16,M3,0.0,0,0.0,
2021-04-17,M1,0.0,0,0.0,
2021-04-17,M2,0.0,0,0.0,
2021-04-17,M3,0.0,0,0.0,
2021-04-18,M1,8.8,8,0.8000000000000007,110.0
2021-04-18,M2,8.8,8,0.8000000000000007,110.0
2021-04-18,M3,8.8,8,0.8000000000000007,110.0
2021-04-19,M1,8.8,8,0.8000000000000007,110.0
2021-04-19,M2,8.8,8,0.8000000000000007,110.0
2021-04-19,M3,8.8,8,0.8000000000000007,110.0
2021-04-20,M1,8.8,8,0.8000000000000007,110.0
2021-04-20,M2,8.8,8,0.8000000000000007,110.0
2021-04-20,M3,8.8,8,0.8000000000000007,110.0
2021-04-21,M1,8.8,8,0.8000000000000007,110.0
2021-04-21,M2,0.0,0,0.0,
2021-04-21,M3,8.8,8,0.8000000000000007,110.0
2021-04-22,M1,8.8,8,0.8000000000000007,110.0
2021-04-22,M2,8.8,8,0.8000000000000007,110.0
2021-04-22,M3,8.8,8,0.8000000000000007,110.0
2021-04-23,M1,0.0,0,0.0,
2021-04-23,M2,0.0,0,0.0,
2021-04-23,M3,0.0,0,0.0,
2021-04-24,M1,0.0,0,0.0,
2021-04-24,M2,0.0,0,0.0,
2021-04-24,M3,0.0,0,0.0,
2021-04-25,M1,8.8,8,0.8000000000000007,110.0
2021-04-25,M2,8.8,8,0.8000000000000007,110.0
2021-04-25,M3,8.8,8,0.8000000000000007,110.0
2021-04-26,M1,8.8,8,0.8000000000000007,110.0
2021-04-26,M2,8.8,8,0.8000000000000007,110.0
2021-04-26,M3,8.8,8,0.8000000000000007,110.0
2021-04-27,M1,0.0,0,0.0,
2021-04-27,M2,8.8,8,0.8000000000000007,110.0
2021-04-27,M3,8.8,8,0.8000000000000007,110.0
2021-04-28,M1,8.8,8,0.8000000000000007,110.0
2021-04-28,M2,8.8,8,0.8000000000000007,110.0
2021-04-28,M3,8.8,8,0.8000000000000007,110.0
2021-04-29,M1,8.8,8,0.8000000000000007,110.0
2021-04-29,M2,8.8,8,0.8000000000000007,110.0
2021-04-29,M3,8.8,8,0.8000000000000007,110.0
2021-04-30,M1,0.0,0,0.0,
2021-04-30,M2,0.0,0,0.0,
2021-04-30,M3,0.0,0,0.0,
2021-05-01,M1,0.0,0,0.0,
2021-05-01,M2,0.0,0,0.0,
2021-05-01,M3,0.0,0,0.0,
2021-05-02,M1,8.8,8,0.8000000000000007,110.0
2021-05-02,M2,8.8,8,0.8000000000000007,110.0
2021-05-02,M3,8.8,8,0.8000000000000007,110.0
2021-05-03,M1,8.8,8,0.8000000000000007,110.0
2021-05-03,M2,8.8,8,0.8000000000000007,110.0
2021-05-03,M3,8.8,8,0.8000000000000007,110.0
2021-05-04,M1,8.8,8,0.8000000000000007,110.0
2021-05-04,M2,8.8,8,0.8000000000000007,110.0
2021-05-04,M3,8.8,8,0.8000000000000007,110.0
2021-05-05,M1,8.8,8,0.8000000000000007,110.0
2021-05-05,M2,8.8,8,0.8000000000000007,110.0
2021-05-05,M3,8.8,8,0.8000000000000007,110.0
2021-05-06,M1,8.8,8,0.8000000000000007,110.0
2021-05-06,M2,8.8,8,0.8000000000000007,110.0
2021-05-06,M3,8.8,8,0.8000000000000007,110.0
2021-05-07,M1,0.0,0,0.0,
2021-05-07,M2,0.0,0,0.0,
2021-05-07,M3,0.0,0,0.0,
2021-05-08,M1,0.0,0,0.0,
2021-05-08,M2,0.0,0,0.0,
2021-05-08,M3,0.0,0,0.0,
2021-05-09,M1,8.8,8,0.8000000000000007,110.0
2021-05-09,M2,8.8,8,0.8000000000000007,110.0
2021-05-09,M3,8.8,8,0.8000000000000007,110.0
2021-05-10,M1,8.8,8,0.8000000000000007,110.0
2021-05-10,M2,8.8,8,0.8000000000000007,110.0
2021-05-10,M3,8.8,8,0.8000000000000007,110.0
2021-05-11,M1,8.8,8,0.8000000000000007,110.0
2021-05-11,M2,8.8,8,0.8000000000000007,110.0
2021-05-11,M3,8.8,8,0.8000000000000007,110.0
2021-05-12,M1,8.8,8,0.8000000000000007,110.0
2021-05-12,M2,8.8,8,0.8000000000000007,110.0
2021-05-12,M3,8.8,8,0.8000000000000007,110.0
2021-05-13,M1,8.8,8,0.8000000000000007,110.0
2021-05-13,M2,8.8,8,0.8000000000000007,110.0
2021-05-13,M3,0.0,0,0.0,
2021-05-14,M1,0.0,0,0.0,
2021-05-14,M2,0.0,0,0.0,
2021-05-14,M3,0.0,0,0.0,
2021-05-15,M1,0.0,0,0.0,
2021-05-15,M2,0.0,0,0.0,
2021-05-15,M3,0.0,0,0.0,
2021-05-16,M1,8.8,8,0.8000000000000007,110.0
2021-05-16,M2,8.8,8,0.8000000000000007,110.0
2021-05-16,M3,8.8,8,0.8000000000000007,110.0
2021-05-17,M1,8.8,8,0.8000000000000007,110.0
2021-05-17,M2,8.8,8,0.8000000000000007,110.0
2021-05-17,M3,8.8,8,0.8000000000000007,110.0
2021-05-18,M1,8.8,8,0.8000000000000007,110.0
2021-05-18,M2,8.8,8,0.8000000000000007,110.0
2021-05-18,M3,8.8,8,0.8000000000000007,110.0
2021-05-19,M1,8.8,8,0.8000000000000007,110.0
2021-05-19,M2,8.8,8,0.8000000000000007,110.0
2021-05-19,M3,0.0,0,0.0,
2021-05-20,M1,8.8,8,0.8000000000000007,110.0
2021-05-20,M2,8.8,8,0.8000000000000007,110.0
2021-05-20,M3,8.8,8,0.8000000000000007,110.0
2021-05-21,M1,0.0,0,0.0,
2021-05-21,M2,0.0,0,0.0,
2021-05-21,M3,0.0,0,0.0,
2021-05-22,M1,0.0,0,0.0,
2021-05-22,M2,0.0,0,0.0,
2021-05-22,M3,0.0,0,0.0,
2021-05-23,M1,8.8,8,0.8000000000000007,110.0
2021-05-23,M2,8.8,8,0.8000000000000007,110.0
2021-05-23,M3,8.8,8,0.8000000000000007,110.0
2021-05-24,M1,8.8,8,0.8000000000000007,110.0
2021-05-24,M2,8.8,8,0.8000000000000007,110.0
2021-05-24,M3,8.8,8,0.8000000000000007,110.0
2021-05-25,M1,8.8,8,0.8000000000000007,110.0
2021-05-25,M2,8.8,8,0.8000000000000007,110.0
2021-05-25,M3,8.8,8,0.8000000000000007,110.0
2021-05-26,M1,8.8,8,0.8000000000000007,110.0
2021-05-26,M2,8.8,8,0.8000000000000007,110.0
2021-05-26,M3,8.8,8,0.8000000000000007,110.0
2021-05-27,M1,8.8,8,0.8000000000000007,110.0
2021-05-27,M2,8.8,8,0.8000000000000007,110.0
2021-05-27,M3,8.8,8,0.8000000000000007,110.0
2021-05-28,M1,0.0,0,0.0,
2021-05-28,M2,0.0,0,0.0,
2021-05-28,M3,0.0,0,0.0,
2021-05-29,M1,0.0,0,0.0,
2021-05-29,M2,0.0,0,0.0,
2021-05-29,M3,0.0,0,0.0,
2021-05-30,M1,8.8,8,0.8000000000000007,110.0
2021-05-30,M2,8.8,8,0.8000000000000007,110.0
2021-05-30,M3,8.8,8,0.8000000000000007,110.0
2021-05-31,M1,8.8,8,0.8000000000000007,110.0
2021-05-31,M2,8.8,8,0.8000000000000007,110.0
2021-05-31,M3,8.8,8,0.8000000000000007,110.0
2021-06-01,M1,8.8,8,0.8000000000000007,110.0
2021-06-01,M2,8.8,8,0.8000000000000007,110.0
2021-06-01,M3,8.8,8,0.8000000000000007,110.0
2021-06-02,M1,8.8,8,0.8000000000000007,110.0
2021-06-02,M2,8.8,8,0.8000000000000007,110.0
2021-06-02,M3,8.8,8,0.8000000000000007,110.0
2021-06-03,M1,8.8,8,0.8000000000000007,110.0
2021-06-03,M2,0.0,0,0.0,
2021-06-03,M3,8.8,8,0.8000000000000007,110.0
2021-06-04,M1,0.0,0,0.0,
2021-06-04,M2,0.0,0,0.0,
2021-06-04,M3,0.0,0,0.0,
2021-06-05,M1,0.0,0,0.0,
2021-06-05,M2,0.0,0,0.0,
2021-06-05,M3,0.0,0,0.0,
2021-06-06,M1,8.8,8,0.8000000000000007,110.0
2021-06-06,M2,8.8,8,0.8000000000000007,110.0
2021-06-06,M3,8.8,8,0.8000000000000007,110.0
2021-06-07,M1,8.8,8,0.8000000000000007,110.0
2021-06-07,M2,8.8,8,0.8000000000000007,110.0
2021-06-07,M3,8.8,8,0.8000000000000007,110.0
2021-06-08,M1,8.8,8,0.8000000000000007,110.0
2021-06-08,M2,8.8,8,0.8000000000000007,110.0
2021-06-08,M3,8.8,8,0.8000000000000007,110.0
2021-06-09,M1,8.8,8,0.8000000000000007,110.0
2021-06-09,M2,8.8,8,0.8000000000000007,110.0
2021-06-09,M3,8.8,8,0.8000000000000007,110.0
2021-06-10,M1,8.8,8,0.8000000000000007,110.0
2021-06-10,M2,8.8,8,0.8000000000000007,110.0
2021-06-10,M3,8.8,8,0.8000000000000007,110.0
2021-06-11,M1,0.0,0,0.0,
2021-06-11,M2,0.0,0,0.0,
2021-06-11,M3,0.0,0,0.0,
2021-06-12,M1,0.0,0,0.0,
2021-06-12,M2,0.0,0,0.0,
2021-06-12,M3,0.0,0,0.0,
2021-06-13,M1,8.8,8,0.8000000000000007,110.0
2021-06-13,M2,8.8,8,0.8000000000000007,110.0
2021-06-13,M3,8.8,8,0.8000000000000007,110.0
2021-06-14,M1,8.8,8,0.8000000000000007,110.0
2021-06-14,M2,8.8,8,0.8000000000000007,110.0
2021-06-14,M3,8.8,8,0.8000000000000007,110.0
2021-06-15,M1,8.8,8,0.8000000000000007,110.0
2021-06-15,M2,8.8,8,0.8000000000000007,110.0
2021-06-15,M3,8.8,8,0.8000000000000007,110.0
2021-06-16,M1,8.8,8,0.8000000000000007,110.0
2021-06-16,M2,0.0,0,0.0,
2021-06-16,M3,8.8,8,0.8000000000000007,110.0
2021-06-17,M1,8.78,8,0.7799999999999994,109.75
2021-06-17,M2,8.78,8,0.7799999999999994,109.75
2021-06-17,M3,0.0,0,0.0,
2021-06-18,M1,0.0,0,0.0,
2021-06-18,M2,0.0,0,0.0,
2021-06-18,M3,0.0,0,0.0,
2021-06-19,M1,0.0,0,0.0,
2021-06-19,M2,0.0,0,0.0,
2021-06-19,M3,0.0,0,0.0,
2021-06-20,M1,8.71,8,0.7100000000000009,108.88
2021-06-20,M2,8.71,8,0.7100000000000009,108.88
2021-06-20,M3,8.71,8,0.7100000000000009,108.88
2021-06-21,M1,8.07,8,0.07000000000000028,100.88
2021-06-21,M2,8.07,8,0.07000000000000028,100.88
2021-06-21,M3,8.07,8,0.07000000000000028,100.88
2021-06-22,M1,8.8,8,0.8000000000000007,110.0
2021-06-22,M2,8.8,8,0.8000000000000007,110.0
2021-06-22,M3,8.8,8,0.8000000000000007,110.0
2021-06-23,M1,8.67,8,0.6699999999999999,108.38
2021-06-23,M2,8.67,8,0.6699999999999999,108.38
2021-06-23,M3,8.67,8,0.6699999999999999,108.38
2021-06-24,M1,8.8,8,0.8000000000000007,110.0
2021-06-24,M2,8.8,8,0.8000000000000007,110.0
2021-06-24,M3,8.8,8,0.8000000000000007,110.0
2021-06-25,M1,0.0,0,0.0,
2021-06-25,M2,0.0,0,0.0,
2021-06-25,M3,0.0,0,0.0,
2021-06-26,M1,0.0,0,0.0,
2021-06-26,M2,0.0,0,0.0,
2021-06-26,M3,0.0,0,0.0,
2021-06-27,M1,8.33,8,0.33000000000000007,104.12
2021-06-27,M2,0.0,0,0.0,
2021-06-27,M3,8.33,8,0.33000000000000007,104.12
2021-06-28,M1,8.67,8,0.6699999999999999,108.38
2021-06-28,M2,8.67,8,0.6699999999999999,108.38
2021-06-28,M3,8.67,8,0.6699999999999999,108.38
2021-06-29,M1,8.8,8,0.8000000000000007,110.0
2021-06-29,M2,8.8,8,0.8000000000000007,110.0
2021-06-29,M3,8.8,8,0.8000000000000007,110.0
2021-06-30,M1,8.48,8,0.4800000000000004,106.0
2021-06-30,M2,8.48,8,0.4800000000000004,106.0
2021-06-30,M3,8.48,8,0.4800000000000004,106.0
2021-07-01,M1,8.8,8,0.8000000000000007,110.0
2021-07-01,M2,0.0,0,0.0,
2021-07-01,M3,8.8,8,0.8000000000000007,110.0
2021-07-02,M1,0.0,0,0.0,
2021-07-02,M2,0.0,0,0.0,
2021-07-02,M3,0.0,0,0.0,
2021-07-03,M1,0.0,0,0.0,
2021-07-03,M2,0.0,0,0.0,
2021-07-03,M3,0.0,0,0.0,
2021-07-04,M1,8.8,8,0.8000000000000007,110.0
2021-07-04,M2,8.8,8,0.8000000000000007,110.0
2021-07-04,M3,8.8,8,0.8000000000000007,110.0
2021-07-05,M1,8.8,8,0.8000000000000007,110.0
2021-07-05,M2,8.8,8,0.8000000000000007,110.0
2021-07-05,M3,8.8,8,0.8000000000000007,110.0
2021-07-06,M1,8.8,8,0.8000000000000007,110.0
2021-07-06,M2,8.8,8,0.8000000000000007,110.0
2021-07-06,M3,8.8,8,0.8000000000000007,110.0
2021-07-07,M1,8.8,8,0.8000000000000007,110.0
2021-07-07,M2,8.8,8,0.8000000000000007,110.0
2021-07-07,M3,8.8,8,0.8000000000000007,110.0
2021-07-08,M1,8.8,8,0.8000000000000007,110.0
2021-07-08,M2,8.8,8,0.8000000000000007,110.0
2021-07-08,M3,8.8,8,0.8000000000000007,110.0
2021-07-09,M1,0.0,0,0.0,
2021-07-09,M2,0.0,0,0.0,
2021-07-09,M3,0.0,0,0.0,
2021-07-10,M1,0.0,0,0.0,
2021-07-10,M2,0.0,0,0.0,
2021-07-10,M3,0.0,0,0.0,
2021-07-11,M1,8.8,8,0.8000000000000007,110.0
2021-07-11,M2,8.8,8,0.8000000000000007,110.0
2021-07-11,M3,8.8,8,0.8000000000000007,110.0
2021-07-12,M1,8.8,8,0.8000000000000007,110.0
2021-07-12,M2,8.8,8,0.8000000000000007,110.0
2021-07-12,M3,8.8,8,0.8000000000000007,110.0
2021-07-13,M1,0.0,0,0.0,
2021-07-13,M2,8.8,8,0.8000000000000007,110.0
2021-07-13,M3,8.8,8,0.8000000000000007,110.0
2021-07-14,M1,8.8,8,0.8000000000000007,110.0
2021-07-14,M2,8.8,8,0.8000000000000007,110.0
2021-07-14,M3,8.8,8,0.8000000000000007,110.0
2021-07-15,M1,8.8,8,0.8000000000000007,110.0
2021-07-15,M2,8.8,8,0.8000000000000007,110.0
2021-07-15,M3,8.8,8,0.8000000000000007,110.0
2021-07-16,M1,0.0,0,0.0,
2021-07-16,M2,0.0,0,0.0,
2021-07-16,M3,0.0,0,0.0,
2021-07-17,M1,0.0,0,0.0,
2021-07-17,M2,0.0,0,0.0,
2021-07-17,M3,0.0,0,0.0,
2021-07-18,M1,8.8,8,0.8000000000000007,110.0
2021-07-18,M2,8.8,8,0.8000000000000007,110.0
2021-07-18,M3,0.0,0,0.0,
2021-07-19,M1,8.8,8,0.8000000000000007,110.0
2021-07-19,M2,8.8,8,0.8000000000000007,110.0
2021-07-19,M3,8.8,8,0.8000000000000007,110.0
2021-07-20,M1,8.8,8,0.8000000000000007,110.0
2021-07-20,M2,8.8,8,0.8000000000000007,110.0
2021-07-20,M3,8.8,8,0.8000000000000007,110.0
2021-07-21,M1,8.8,8,0.8000000000000007,110.0
2021-07-21,M2,8.8,8,0.8000000000000007,110.0
2021-07-21,M3,8.8,8,0.8000000000000007,110.0
2021-07-22,M1,8.8,8,0.8000000000000007,110.0
2021-07-22,M2,8.8,8,0.8000000000000007,110.0
2021-07-22,M3,8.8,8,0.8000000000000007,110.0
2021-07-23,M1,0.0,0,0.0,
2021-07-23,M2,0.0,0,0.0,
2021-07-23,M3,0.0,0,0.0,
2021-07-24,M1,0.0,0,0.0,
2021-07-24,M2,0.0,0,0.0,
2021-07-24,M3,0.0,0,0.0,
2021-07-25,M1,8.8,8,0.8000000000000007,110.0
2021-07-25,M2,8.8,8,0.8000000000000007,110.0
2021-07-25,M3,8.8,8,0.8000000000000007,110.0
2021-07-26,M1,8.8,8,0.8000000000000007,110.0
2021-07-26,M2,8.8,8,0.8000000000000007,110.0
2021-07-26,M3,8.8,8,0.8000000000000007,110.0
2021-07-27,M1,8.8,8,0.8000000000000007,110.0
2021-07-27,M2,8.8,8,0.8000000000000007,110.0
2021-07-27,M3,8.8,8,0.8000000000000007,110.0
2021-07-28,M1,8.8,8,0.8000000000000007,110.0
2021-07-28,M2,8.8,8,0.8000000000000007,110.0
2021-07-28,M3,8.8,8,0.8000000000000007,110.0
2021-07-29,M1,8.8,8,0.8000000000000007,110.0
2021-07-29,M2,8.8,8,0.8000000000000007,110.0
2021-07-29,M3,8.8,8,0.8000000000000007,110.0
2021-07-30,M1,0.0,0,0.0,
2021-07-30,M2,0.0,0,0.0,
2021-07-30,M3,0.0,0,0.0,
2021-07-31,M1,0.0,0,0.0,
2021-07-31,M2,0.0,0,0.0,
2021-07-31,M3,0.0,0,0.0,
2021-08-01,M1,7.7,8,-0.2999999999999998,96.25
2021-08-01,M2,7.7,8,-0.2999999999999998,96.25
2021-08-01,M3,7.7,8,-0.2999999999999998,96.25
2021-08-02,M1,8.07,8,0.07000000000000028,100.88
2021-08-02,M2,8.07,8,0.07000000000000028,100.88
2021-08-02,M3,8.07,8,0.07000000000000028,100.88
2021-08-03,M1,7.72,8,-0.28000000000000025,96.5
2021-08-03,M2,7.72,8,-0.28000000000000025,96.5
2021-08-03,M3,7.72,8,-0.28000000000000025,96.5
2021-08-04,M1,8.0,8,0.0,100.0
2021-08-04,M2,8.0,8,0.0,100.0
2021-08-04,M3,8.0,8,0.0,100.0
2021-08-05,M1,8.06,8,0.0600000000000005,100.75
2021-08-05,M2,8.06,8,0.0600000000000005,100.75
2021-08-05,M3,8.06,8,0.0600000000000005,100.75
2021-08-06,M1,0.0,0,0.0,
2021-08-06,M2,0.0,0,0.0,
2021-08-06,M3,0.0,0,0.0,
2021-08-07,M1,0.0,0,0.0,
2021-08-07,M2,0.0,0,0.0,
2021-08-07,M3,0.0,0,0.0,
2021-08-08,M1,8.02,8,0.019999999999999574,100.25
2021-08-08,M2,8.02,8,0.019999999999999574,100.25
2021-08-08,M3,8.02,8,0.019999999999999574,100.25
2021-08-09,M1,7.89,8,-0.11000000000000032,98.62
2021-08-09,M2,7.89,8,-0.11000000000000032,98.62
2021-08-09,M3,7.89,8,-0.11000000000000032,98.62
2021-08-10,M1,7.84,8,-0.16000000000000014,98.0
2021-08-10,M2,7.84,8,-0.16000000000000014,98.0
2021-08-10,M3,7.84,8,-0.16000000000000014,98.0
2021-08-11,M1,7.99,8,-0.009999999999999787,99.88
2021-08-11,M2,7.99,8,-0.009999999999999787,99.88
2021-08-11,M3,7.99,8,-0.009999999999999787,99.88
2021-08-12,M1,7.99,8,-0.009999999999999787,99.88
2021-08-12,M2,0.0,0,0.0,
2021-08-12,M3,7.99,8,-0.009999999999999787,99.88
2021-08-13,M1,0.0,0,0.0,
2021-08-13,M2,0.0,0,0.0,
2021-08-13,M3,0.0,0,0.0,
2021-08-14,M1,0.0,0,0.0,
2021-08-14,M2,0.0,0,0.0,
2021-08-14,M3,0.0,0,0.0,
2021-08-15,M1,7.95,8,-0.04999999999999982,99.38
2021-08-15,M2,7.95,8,-0.04999999999999982,99.38
2021-08-15,M3,7.95,8,-0.04999999999999982,99.38
2021-08-16,M1,8.1,8,0.09999999999999964,101.25
2021-08-16,M2,8.1,8,0.09999999999999964,101.25
2021-08-16,M3,8.1,8,0.09999999999999964,101.25
2021-08-17,M1,0.0,0,0.0,
2021-08-17,M2,8.03,8,0.02999999999999936,100.37
2021-08-17,M3,8.03,8,0.02999999999999936,100.37
2021-08-18,M1,7.82,8,-0.17999999999999972,97.75
2021-08-18,M2,7.82,8,-0.17999999999999972,97.75
2021-08-18,M3,7.82,8,-0.17999999999999972,97.75
2021-08-19,M1,7.81,8,-0.1900000000000004,97.62
2021-08-19,M2,7.81,8,-0.1900000000000004,97.62
2021-08-19,M3,7.81,8,-0.1900000000000004,97.62
2021-08-20,M1,0.0,0,0.0,
2021-08-20,M2,0.0,0,0.0,
2021-08-20,M3,0.0,0,0.0,
2021-08-21,M1,0.0,0,0.0,
2021-08-21,M2,0.0,0,0.0,
2021-08-21,M3,0.0,0,0.0,
2021-08-22,M1,7.56,8,-0.4400000000000004,94.5
2021-08-22,M2,7.56,8,-0.4400000000000004,94.5
2021-08-22,M3,7.56,8,-0.4400000000000004,94.5
2021-08-23,M1,0.0,0,0.0,
2021-08-23,M2,7.47,8,-0.5300000000000002,93.38
2021-08-23,M3,7.47,8,-0.5300000000000002,93.38
2021-08-24,M1,7.77,8,-0.23000000000000043,97.12
2021-08-24,M2,7.77,8,-0.23000000000000043,97.12
2021-08-24,M3,7.77,8,-0.23000000000000043,97.12
2021-08-25,M1,7.54,8,-0.45999999999999996,94.25
2021-08-25,M2,7.54,8,-0.45999999999999996,94.25
2021-08-25,M3,7.54,8,-0.45999999999999996,94.25
2021-08-26,M1,7.35,8,-0.6500000000000004,91.88
2021-08-26,M2,7.35,8,-0.6500000000000004,91.88
2021-08-26,M3,7.35,8,-0.6500000000000004,91.88
2021-08-27,M1,0.0,0,0.0,
2021-08-27,M2,0.0,0,0.0,
2021-08-27,M3,0.0,0,0.0,
2021-08-28,M1,0.0,0,0.0,
2021-08-28,M2,0.0,0,0.0,
2021-08-28,M3,0.0,0,0.0,
2021-08-29,M1,7.34,8,-0.6600000000000001,91.75
2021-08-29,M2,7.34,8,-0.6600000000000001,91.75
2021-08-29,M3,7.34,8,-0.6600000000000001,91.75
2021-08-30,M1,7.3,8,-0.7000000000000002,91.25
2021-08-30,M2,0.0,0,0.0,
2021-08-30,M3,7.3,8,-0.7000000000000002,91.25
2021-08-31,M1,7.74,8,-0.2599999999999998,96.75
2021-08-31,M2,7.74,8,-0.2599999999999998,96.75
2021-08-31,M3,7.74,8,-0.2599999999999998,96.75
2021-09-01,M1,7.38,8,-0.6200000000000001,92.25
2021-09-01,M2,7.38,8,-0.6200000000000001,92.25
2021-09-01,M3,7.38,8,-0.6200000000000001,92.25
2021-09-02,M1,7.76,8,-0.2400000000000002,97.0
2021-09-02,M2,7.76,8,-0.2400000000000002,97.0
2021-09-02,M3,7.76,8,-0.2400000000000002,97.0
2021-09-03,M1,0.0,0,0.0,
2021-09-03,M2,0.0,0,0.0,
2021-09-03,M3,0.0,0,0.0,
2021-09-04,M1,0.0,0,0.0,
2021-09-04,M2,0.0,0,0.0,
2021-09-04,M3,0.0,0,0.0,
2021-09-05,M1,7.46,8,-0.54,93.25
2021-09-05,M2,7.46,8,-0.54,93.25
2021-09-05,M3,7.46,8,-0.54,93.25
2021-09-06,M1,7.24,8,-0.7599999999999998,90.5
2021-09-06,M2,7.24,8,-0.7599999999999998,90.5
2021-09-06,M3,7.24,8,-0.7599999999999998,90.5
2021-09-07,M1,0.0,0,0.0,
2021-09-07,M2,7.25,8,-0.75,90.62
2021-09-07,M3,7.25,8,-0.75,90.62
2021-09-08,M1,7.43,8,-0.5700000000000003,92.88
2021-09-08,M2,7.43,8,-0.5700000000000003,92.88
2021-09-08,M3,7.43,8,-0.5700000000000003,92.88
2021-09-09,M1,7.64,8,-0.3600000000000003,95.5
2021-09-09,M2,7.64,8,-0.3600000000000003,95.5
2021-09-09,M3,7.64,8,-0.3600000000000003,95.5
2021-09-10,M1,0.0,0,0.0,
2021-09-10,M2,0.0,0,0.0,
